"workerid","trial_type","agreement","question","entire.sentence","choice","verb","noun.phrase","context","verb.phrase","tgrep.id","right_side"
1,"single_causality_trial",0.71,"Is there something about <b>loans</b> that causes them to have the <u>underlined</u> property?","and loans don&quotechart pay for groceries and stuff.","Yes","do","loans","###yeah.###speakera39.###because i work now,###i work full time###and, uh, you know, it,###when you put them through college  it just takes just about everything  you got .###speakerb4.###yeah.###speakera41.###they get loans and grants and scholarships and stuff like that,###that helps out,###but still, it cost a lot.###speakerb42.###oh, yeah,###i mean, just the, you know, the cost of living","don&quotechart pay for groceries and stuff","5958:6","C"
1,"single_causality_trial",0.48,"Is there something about <b>lawyers</b> that causes them to have the <u>underlined</u> property?","well, lawyers help  create that.","Yes","help","lawyers","###speakerb148.###speakera149.### i mean, i, i mean teachers are so afraid  now of  even saying something, to students because they&quotecharre going get, they&quotecharre going  to get complaints or they&quotecharre going  to get sued  or something.###speakerb15.###uh-huh.###speakera151.###speakerb152.###it&quotechars like doctors in lawsuits,###speakera153.###oh yeah.###speakerb154.###you know, they&quotecharre kind of fearful of, everything.###speakera155.###speakerb156.###speakera157.","help  create that","27281:9","C"
1,"single_causality_trial",0.66,"Does <i>the person who said the statement <font color=""blue"">in blue</font></i> believe that there is something about <b>diesels</b> that causes them to have the <u>underlined</u> property?","diesels don&quotechart require mechanics,","No","do","diesels","###and you couldn&quotechart sell the thi-,###i mean, though for what you could get  for one, you might as well drive it over a cliff.###speakera29.###oh, yeah.###yeah.###speakerb3.###and, uh, the injector pump went bad###so i found a outfit down here   to rebuild it. and, uh, i-, reinstalled that###speakera31.###speakerb32.###and that was probably one of the most miserable things  i had gotten into  in a long time.###speakera33.###i don&quotechart think  i&quotechard know where  to start  with a diesel.###speakerb34.###oh, well, it, you know, i-,","don&quotechart require mechanics","57573:4","C"
1,"single_causality_trial",0.52,"Is there something about <b>people</b> that causes them to have the <u>underlined</u> property?","and nowadays people use fed ex, all the time.","Yes","use","people","###and that&quotechars made a difference in the way  i do my job  because it exp&quotechars so much easier  to get hold of people and get quick answers to things. even when they&quotecharre on another continent .###speakerb116.###yeah.###speakera117.###speakerb118.###it&quotechars pretty wild.###speakera119.###yeah.###even, you know,###that reminds me,###federal express was around ten years ago,###but it was used  as kind of an extreme emergency###speakerb12.###uh-huh.###speakera121.","use fed ex, all the time","75236:9","C"
1,"single_causality_trial",0.72,"Does <i>the person who said the statement <font color=""blue"">in blue</font></i> believe that there is something about <b>parents</b> that causes them to have the <u>underlined</u> property?","parents aren&quotechart parents any more.","No","are","parents","###i know.###speakerb12.###for what.###speakera121.###i know.###speakerb122.### give me the money###and i&quotecharll, i&quotecharll teach them something good.###speakera123.###well, you know, you know  why they do it  is so they can get them out of the house.###speakerb124.###yeah.###speakera125.###yeah,###uh, that&quotechars my other complaint.","aren&quotechart parents any more","36123:4","C"
1,"single_causality_trial",0.33,"Is there something about <b>people</b> that causes them to have the <u>underlined</u> property?","but, of course, people are trapped  economically","Yes","are","people","###yes,###well, yeah###i am .###oh,###speakerb8.###okay.###speakera9.### a-, actually i think that, i, higher level education,###i don&quotechart think  there&quotechars so much of a problem there.###it&quotechars pretty much funded  well.###there are small colleges that i&quotecharm sure   are struggling###but, uh, it&quotechars the job that the, the high school and the grade schools are doing  that i see, in a area like ours,###our school,###even a bad school is a good school up here, where, if i lived in new york city or washington, d c, uh, i would seriously consider  moving if i had a child.###i wouldn&quotechart let them go to a public school system there.","are trapped  economically","24791:16","C"
1,"single_causality_trial",0.61,"Does <i>the person who said the statement <font color=""blue"">in blue</font></i> believe that there is something about <b>people</b> that causes them to have the <u>underlined</u> property?","people don&quotechart tend  to knock,","No","do","people","###certainly the language  i know  doesn&quotechart, but just says a word for loneliness.###speakerb74.###oh, that&quotechars interesting.###speakera75.###loneliness  is the closest  you can come , which  is really quite different.###speakerb76.### but, but no concept for  wanting  to be private.###speakera77.###yeah.### it&quotechars, it&quotechars generally   being alone is not a very desirable state, at least officially.###speakerb78.###okay.###speakera79.###um, so there&quotechars not,###i mean, doors don&quotechart have latches on them.","don&quotechart tend  to knock","175:4","C"
1,"single_causality_trial",0.76,"Is there something about <b>dogs</b> that causes them to have the <u>underlined</u> property?","but, dogs seem  to be always in the mood.","Yes","seem","dogs","###so, you know, i never really had them around me, you know,###so i&quotecharve never owned one, you know, since i,###speakerb114.###well, they&quotecharre really a lot different than dogs because they&quotecharre not, they&quotecharre very independent,###and they&quotecharre very, he&quotechars very affectionate when he wants  to be  ,###but if you want him to be  and he doesn&quotechart want  to be , he&quotecharll just, he&quotecharll, you know either scratch you or run away.###speakera115.###huh.###speakerb116.###but when he wants  to be  , uh, he&quotechars really affectionate.###he likes  to lay next to you and have you scratch his head and, and, and snuggle up to you,### and, but if he&quotechars not in the mood, you&quotechard better  stay away from him.###speakera117.###huh.###speakerb118.","seem  to be always in the mood","61455:8","C"
1,"single_causality_trial",0.49,"Is there something about <b>cats</b> that causes them to have the <u>underlined</u> property?","but cats are good all the time.","Yes","are","cats","###speakerb154.###oh, goodness.###you get so attached to them.###speakera155.###oh definitely.###speakerb156.###my mother has dogs###and i&quotecharm like, no.###speakera157.###yeah.###speakerb158.###this is nothing like cats.###speakera159.###you can walk a dog###and that&quotechars okay for weekend","are good all the time","171:6","C"
1,"single_causality_trial",0.59,"Is there something about <b>kids</b> that causes them to have the <u>underlined</u> property?","but kids are just as much of a blessing inside these material things","Yes","are","kids","###he just works a normal job.###he probably has an income of thirty-five thousand,###but last year he made mumblex###that got him a bonus of twenty-five thousand which  allowed him to pay cash for a full size van.###speakerb122.###speakera123.###he loves god,###i mean, it was the biggest thing that any one in this company had ever done ,###speakerb124.###wow.###speakera125.###and he got  to do it###and so god just really blesses him in ways like that,### do trust god because, i don&quotechart know, kids are a blessing### and, and some people mumblex you know, we think of blessings as nice furniture and things like that,","are just as much of a blessing inside these material things","47743:6","C"
